id,genre,track_name,artist_name,valence,energy
4Dh9HJrF668gSLoqg6s6wW,j-rock,IMPACT,UVERworld,0.395,0.92
1mlqWUCTXXO2VdnNsCcK5G,j-rock,Ganges-Fox,8otto,0.588,0.536
1pBnwesgS2qXvawGhugsWi,j-rock,MIDNIGHT CIRCUS,GLIM SPANKY,0.501,0.823
0SXefnm9esgCEYRj2hD2yA,j-rock,エイリアンズ,SEBASTIAN X,0.662,0.417
3Eafd1w6cU02Bly7vgfWOR,j-rock,RASPBERRY DREAM,レベッカ,0.751,0.942
0V0BDbUyslaOULBgRpS1YM,j-rock,雨天決行,Tokyo Incidents,0.736,0.506
61f8LM774yMZ51EycwHp4p,j-rock,ヴィーナス,QUEEN BEE,0.685,0.944
7t2TdVo29LOQv6RxbAEqrI,j-rock,新世界,ACIDMAN,0.275,0.982
4UOWCBVuukoV5BemgzvTRi,j-rock,ダイバー,KANA-BOON,0.547,0.855
4suvGnKg3knQlN6SSvuF0u,j-rock,破花,Creep Hyp,0.855,0.724
1TPVKsyNR9Lbsxx9OSUBbW,j-rock,REPLAY,VAMPS,0.529,0.961
4gwaIFfrjJ6jGsmkRHGvmi,j-rock,透明人間18号,RADWIMPS,0.455,0.768
6zT2RKgFaNYNBbSDk6Jd6C,j-rock,僕らは,The Mirraz,0.266,0.982
1Ck2Ki8zcfs82Qp9C0GtPW,j-rock,scene through,syrup16g,0.214,0.944
6qAq7X9V8xitiGDOo59R98,j-rock,JESUS AND MARIA,RIZE,0.26,0.988
6D29Di7J5Z1VOSRVrK9fox,j-rock,トークトーク,Hashimotoeriko Hatanohirofumi,0.101,0.457
0SWOuaNkJ7tU0EGCsKZoW9,j-rock,セブンスター,Kazuyoshi Nakamura,0.343,0.919
2vbJ5gB5gbXhXvqMChtyaJ,j-rock,Maybe(アニメver.),Brian the Sun,0.903,0.895
3k1HvupJNIjIlUEdVGpQYp,j-rock,シーサイドスーサイド,QUEEN BEE,0.884,0.965
12D8EOhusVkkuuV4DYbOUT,j-rock,バイバイ・ハンディ・ラブ (original ver),Motoharu Sano,0.59,0.929
1DbthAEkflSFVajYTT2zE1,j-rock,君と向日葵,175R,0.497,0.796
1ja76QsbpQyXEMigBYhHOW,j-rock,夜空1/2,Base Ball Bear,0.663,0.705
1kadQ4AP6tdT6ptxdTOVE7,j-rock,Devil's Party,Crossfaith,0.418,0.968
1ZmYXC16wvimMEJKHo2CCw,j-rock,Let It Out,DYGL,0.749,0.858
0MrvUhqIv6ZD2Nul8rxsxG,j-rock,茜色の夕日,Fujifabric,0.458,0.535
2KPBIjQLE3tOGYQi6dyJEk,j-rock,こいのうた,GO!GO!7188,0.369,0.584
6gFxshn3ajS4PGhhMTHwfL,j-rock,ガストロンジャー,Elephant Kashimashi,0.513,0.994
2yfm7ekFTGD3YthGe6iwHx,j-rock,神様,MONGOL800,0.151,0.628
2BuLj8GkJ6xMdE2dorfptl,j-rock,white heat,The Flickers,0.344,0.806
2Ihrfi47Du7rCvQOT3svHS,j-rock,絶体絶命,Tokyo Incidents,0.719,0.879
1A5gQi676qUjskvgceXDyW,j-rock,dreamer,Spangle Call Lilli Line,0.199,0.606
2xTunX9wK2FWaFcJNnQ4zd,j-rock,花は誰かの死体に咲く,amazarashi,0.374,0.625
190iqSKlSlmqv2E5mA7hMy,j-rock,戯言スピーカー,sasanomaly,0.23,0.292
0W1v3dpUnPNcgEfrGJMSTh,j-rock,REMINDER,Straightener,0.16,0.965
0aOgDMyxUFKG8TkcRcwCll,j-rock,Kick It Out,BOOM BOOM SATELLITES,0.31,0.97
1tCqKusEnKNAQlIUMm21Wg,j-rock,闇に目を凝らせば,GLIM SPANKY,0.156,0.576
4S1wz8OVLoHo1kkRmfZqUJ,j-rock,Kill 'Em All,Crossfaith,0.511,0.992
7bmdV1IiqeCIK1Lb3klDVV,j-rock,Taking Off,ONE OK ROCK,0.421,0.878
4NxqB3X26pbzyouGzPYbSG,j-rock,ハートに火をつけて - Album Ver.,9mm Parabellum Bullet,0.747,0.937
1Gu3wBMj6vEgmczs5XldR8,j-rock,ビューティフルドリーマー,Flower Companyz,0.801,0.883
28Jqx1dd93gj5OzGLfe5yM,j-rock,Live to Die Another Day -存在証明-,MIYAVI,0.182,0.867
6r6hMT6KRvAvxayJXsEb21,j-rock,Ash Like Snow,the brilliant green,0.195,0.957
49l4rPeSUMofEQK0Hp71AJ,j-rock,風吹けば,Scott & Rivers,0.867,0.743
62QdGeghTuWTKXGsLsN5Py,j-rock,ZERO,VAMPS,0.383,0.964
1GlX0dwUIUh4NpRXlJY8WM,j-rock,When My Devil Rises,MAN WITH A MISSION,0.635,0.959
2PCiEAn8GIbyWUe4Qy9KDK,j-rock,The Lightning,9mm Parabellum Bullet,0.431,0.984
74lxy6i5hbCoEsGSKfTpKb,j-rock,Long Nights,MIYAVI,0.331,0.939
3Iijc6o5OAik05xE2MTNHl,j-rock,一滴の影響,UVERworld,0.535,0.949
4C4IeFGvP9chpLqgbvBH1P,j-rock,"Swipe, Shrink",Hitorie,0.35,0.747
19iHGyR8TNxa6494Q5Kg2I,j-rock,TOKYO VAMPIRE HOTEL,tricot,0.491,0.974
5xyZPY7tBe8yQWqPVegFPn,j-rock,眠れぬ夜は君の名をググるよ,Wasureranneyo,0.331,0.512
2wxGp3LBoMjToD6hpGReuO,j-rock,Answer And Answer,9mm Parabellum Bullet,0.436,0.963
3uQTW12mr1lE1y1r0Ql8Ak,j-rock,神,RIZE,0.436,0.984
0jEotiCuAnx6QIGRshctek,j-rock,アイスタンドアローン,GLIM SPANKY,0.412,0.872
3lmetbCuVpRCPSHyW1DxCg,j-rock,世界はそれを愛と呼ぶんだぜ,Sambomaster,0.425,0.96
5fpCXdTb93VOOYAmHUcSHB,j-rock,HELPLESS,syrup16g,0.424,0.858
6LmOE62APtbl0gxaQ3EVkz,j-rock,夜の船,OGRE YOU ASSHOLE,0.794,0.738
06OdP0ni9At8kzDlzqLXI6,j-rock,後天症のバックビート,Hitorie,0.775,0.874
5xS4vPm9e7OT6TlTbhubsp,j-rock,Anchorless Ship,The fin.,0.491,0.423
1MjPkI6wzEzNJKcnXGYtcm,j-rock,Stairway Generation,Base Ball Bear,0.625,0.823
43UR35NBJ0zGBIiyR5fr6d,j-rock,Shout,androp,0.355,0.833
7z0dmCgu8wqShvjzzmcYoI,j-rock,五月の空の下で,Eastern Youth,0.259,0.728
5rdWr94mrBMEmWGRBM4q8V,j-rock,-100%,Bloodthirsty Butchers,0.187,0.54
6unvRMyBlXMx2wzJYBMKAT,j-rock,そんなに大きな声で泣いてなんだか僕も悲しいじゃないか,Wasureranneyo,0.748,0.58
5O3Gm4kCkFOuH4ydnfWoI7,j-rock,ワイルド・サイドを行け,GLIM SPANKY,0.746,0.934
0QKKwvhbT73URnlZfeR4Dx,j-rock,HITSUJI SAVE ME,misokkasu,0.481,0.973
23YYMGlzB6pLxvoBULS6nn,j-rock,風の街に生まれ,The Street Sliders,0.837,0.968
6FZGeOJzBQ6KI8lyqaztae,j-rock,ふたりごと - 一生に一度のワープVer.,RADWIMPS,0.733,0.852
5kIYyeGwlDKCFUN2SFofGd,j-rock,Bombs away,ONE OK ROCK,0.283,0.943
3I9N1FJLNSFLOhtkmamMQS,jazz,Day Tripper,Soulive,0.553,0.617
0Y6WjYBWld3reWsTMT8FTd,jazz,Where We Used To Live,Esbjörn Svensson Trio,0.07,0.0867
7yzM0pEseQUpb6BMViOPEA,jazz,Love Theme From Spartacus - Remastered,Yusef Lateef,0.454,0.379
4hHbeIIKO5Y5uLyIEbY9Gn,jazz,Come Fly With Me - Remastered 1998,Frank Sinatra,0.493,0.338
0Otf1ZfYNIjhqFIuJk0fsy,jazz,Tea for Two,Art Tatum,0.525,0.452
6t65MC0hBqIXyiuaIL4JtT,jazz,The Thought Of You - Part I,Otis Brown III,0.565,0.528
5f0YgH4W4T2ITBpgBpFvrn,jazz,Chiclete Com Banana,Gilberto Gil,0.837,0.751
1u9r8aNn7xgvdgjhvYJzmi,jazz,K,Various Artists,0.157,0.351
7hjfcGgarfTZkIvZa43C7e,jazz,Cantaloupe Woman,Grant Green,0.892,0.601
0KGv7Is3qrnK85W56mIJwg,jazz,Lullaby In Rhythm,Lars Gullin,0.41,0.23
5C1s6a1SXSM1wUP7XyYbQF,jazz,About The Monks,Dafnis Prieto,0.716,0.829
0WPHL9IRv1Nm4xu21qxgnw,jazz,My Little Brown Book,Duke Ellington,0.232,0.0814
6jtqMK07LIrDOKprhrF0vU,jazz,Don't Explain,Rebecca Ferguson,0.174,0.162
3AeIbfjydFf46N27feEFri,jazz,My Funny Valentine,Gerry Mulligan,0.267,0.0317
1ohoaGnztWcfczuRDceRdn,jazz,Doubts 2,Ibrahim Maalouf,0.296,0.206
0U070HY5rBmCyh4SIWHrgN,jazz,Rain,Kenny Barron & Dave Holland,0.0632,0.0254
2ulQ2Rx5fi0R8c0M3ETpj7,jazz,My Girl,Jazz Jamaica,0.715,0.548
0XsbCr34semDxq0ZX84BCh,jazz,Easy Living,Billie Holiday,0.618,0.134
4LbJFM4QRgvKoYU7nzj3Dx,jazz,Blue bossa,Dexter Gordon,0.592,0.411
2jfiDZCg4UjLJEFktdcAV4,jazz,Unsquare Dance,Dave Brubeck,0.582,0.512
6dRx7OUXfvosnXG3g9lWGi,jazz,"Flamenco Sketches (feat. John Coltrane, Cannonball Adderley & Bill Evans)",Miles Davis,0.225,0.0219
4Vs4N5YF0kGubJBctvFJ4E,jazz,Amasi,Julián Argüelles,0.901,0.728
09tpUc2aKL43haVl13dwGv,jazz,Barnyard Scuffle Shuffle,Art Ensemble Of Chicago,0.313,0.801
5Jafpcu72SIeaOVk4Gboa2,jazz,Requiem,Lennie Tristano,0.223,0.439
5Wz7c2IprGWBZ8sNekLPbv,jazz,Azure,Ella Fitzgerald,0.296,0.26
1OGwtlps3T1Fo70q6zZUAs,jazz,Are You Real - Remastered,Art Blakey & The Jazz Messengers,0.665,0.667
1UhJzLDFPPUXqC1bmNIlc0,jazz,Alone Again (Naturally),Diana Krall,0.239,0.208
5JVLklFBxXYa6HKYKx3Beo,jazz,Entertain Me,Tigran Hamasyan,0.82,0.599
2wQibCPuFdiaNm9tVKXanF,jazz,Afrasia,Meg Okura,0.68,0.61
6bZf2VcN25Hu7jcLNkc5NC,jazz,When I Fall In Love,Nat King Cole,0.0832,0.129
6mdPYIJvkTjFt6k5KeKRVB,jazz,Haupe,Duke Ellington,0.14,0.0187
6BR2T5zZBBh992hB0ks66b,jazz,The Followers,Pete Oxley,0.433,0.283
53E4C9Ok06r1uGd6kOFkAs,jazz,The Duke,Anthony Braxton,0.285,0.174
7ysmJhXFQtiBQlk6EZ6sks,jazz,Journey Into Melody - 2007 Digital Remaster/Rudy Van Gelder Edition,Stanley Turrentine,0.196,0.159
4TvgdsDDmI1vfnIfFE5LFy,jazz,Diamond Express,Dudu Pukwana,0.875,0.728
1gHdnVaBNakuVxPY16Mx6a,jazz,"A Love Supreme, Pt. I – Acknowledgement",John Coltrane,0.547,0.604
3s8Anp8dKObIw8Zy8uGgYC,jazz,Dominoes,Donald Byrd,0.823,0.603
1wl5b2lw3YagQtZiYZbQWP,jazz,'Round Midnight,Thelonious Monk,0.206,0.32
4DjTp1Cktd3OdvmNrCkTOi,jazz,The Sicilian Clan,John Zorn,0.384,0.315
6F9gHI5glK7oI9ebGYtcb5,jazz,Tampico,Stan Kenton,0.961,0.384
2IphXOYrkkW52Cj6NCW9a7,jazz,Lover Man - Remastered,Sonny Rollins,0.41,0.225
2oEvw0AfrT2fPNpEnBwVml,jazz,I Hear A Rhapsody,Bill Evans,0.116,0.036
0SuNSbuISaqrQ4xXmw5Mje,jazz,Cumbanchero,Ruben Gonzalez,0.544,0.591
1dLb36wK59q5QgGCZE9YyK,jazz,Self-Portrait In Three Colours,Charles Mingus,0.0998,0.0937
3LPKxkeVpmTS6gqDqwczoQ,jazz,Pad Thai,Various Artists,0.575,0.924
2V9ZGEAaTrNaQuck6WBxPG,jazz,A Swingin' Safari,Various Artists,0.693,0.581
564Khg2mzPja306jcif1rI,jazz,Stolen Moments,Oliver Nelson,0.35,0.249
66dtIYkpmtSZAIJzp4qlKN,jazz,Wake The Neighbors,Kris Bowers,0.192,0.853
44Vilsiw175y2IpL2nx66o,jazz,Marie Christie,Ambrose Akinmusire,0.355,0.135
4mraRJO2iZA5WQ5dxlSQx9,jazz,Heather,Billy Cobham,0.041,0.0079
7cBrqDjvY5xz6WGfOk1k5k,jazz,Winter,Mark Isham,0.0324,0.0689
79fXdfpOPGaXO1gfdq2onl,jazz,All of Me,Billie Holiday,0.355,0.0677
5nrpIB2dVUvhRUs5R9YJ3W,jazz,Nobody Knows You When You're Down and Out,Bessie Smith,0.233,0.0443
21fG5gVN5JiKbyRIUGKzoV,jazz,You've Got To Have Freedom,Pharoah Sanders,0.677,0.785
6dF64KZN0MvS5Id9yyCYIL,jazz,Silly Putty,Stanley Clarke,0.686,0.621
7fSwDksBCCucOLlAO9obm9,jazz,Cheek To Chico,Elmer Bernstein's Orchestra,0.815,0.226
3y9t5wNCoHAOawtEfqJpmJ,jazz,Wild Card Thême,Various Artists,0.657,0.658
4YpXSKVrp8jhI7EAPV1xpF,jazz,What About Me?,Snarky Puppy,0.537,0.912
4p4y9pQQBER6vMFrHVsXwD,jazz,"Hello, Dolly!",Louis Armstrong,0.72,0.404
09GsoLPdIpzs7WFIq0vbnZ,jazz,Like Someone In Love,Ben Webster,0.529,0.356
0TKfIrCoyVr7aoDKFskiIe,jazz,Little Black Train,Indra Rios-Moore,0.643,0.632
58r6xU8haUwkpbTiDyMqXI,jazz,Nice Ending Folks!,Peter Kowald,0.36,0.179
7LohM56jH2aS3HZkwTKDFs,jazz,Just a Little Lovin',Carmen McRae,0.465,0.41
6LXh8NJUgPAnbHCfEj6bwB,jazz,Rated X,Miles Davis,0.124,0.914
2VNuGy6fugKMyujKri5Elm,jazz,Lazy Afternoon,Wynton Marsalis,0.145,0.157
01lhBjdfaTPsk9TKv0GGhp,jazz,Driva'man,Max Roach,0.54,0.198
1B8RSIxmwcjad7XUJjeCK2,jazz,You Make Me Feel so Young,Michael Bublé,0.644,0.537
671CRIthOtwLVvibsFrS5C,jazz,Encounter,John Carter,0.316,0.489
6ZgaUtMlUzUf7SqbUUnfbu,jazz,Blue Train - Remastered 2003/Rudy Van Gelder Edition,John Coltrane,0.584,0.493
0TCmgtbTtbLA0OW0EhfEFb,jazz,Dat Dere,"Oscar Brown, Jr.",0.685,0.468
3HYvS1Dizyfr0b4Xz75hs3,jazz,Mumbles,Oscar Peterson,0.764,0.4
3pcmCjGpvJJseYmD2TPlEh,jazz,I Cover The Waterfront,Annie Lennox,0.292,0.201
53MCfYIjKkWZGKh5fxhoKt,jazz,Alerado (take 1),Duke Ellington,0.639,0.329
0iIeXQ43VfcQXlsMSLMl1c,jazz,Saeta,Miles Davis,0.313,0.236
7FXj7Qg3YorUxdrzvrcY25,jazz,Fly Me To The Moon - 2008 Remastered,Frank Sinatra,0.372,0.298
2nWHzbBWBOePUvAImQv2So,jazz,Rockit,Herbie Hancock,0.607,0.951
5KZl5yEJxvgiiKqpx8vnaF,jazz,Honeysuckle Rose,Django Reinhardt,0.871,0.311
4ziNEnmyNT3AJL98nfXr0D,jazz,Blue Trombone,J.J. Johnson,0.664,0.395
77N8NXUkbGwF7WuUjAlf9O,jazz,I'll Be Seeing You,Billie Holiday,0.148,0.0484
0waPIgxlioI0HVVOpSTr1P,jazz,Handful of Keys - Remastered 2000,Fats Waller,0.742,0.215
4Kj2xLNaqnbA99wWl9dnrR,jazz,Collard Greens And Black-Eyed Peas - Rudy Van Gelder/24 Bit Mastering/1998 Digital Remaster,Bud Powell,0.677,0.392
70Va8NA2Ies98TNa1XuNbl,jazz,Brazilian Suite,Michel Petrucciani,0.739,0.434
1N8kgdsicbNkQE0QettJvg,jazz,Birth,Keith Jarrett,0.179,0.119
7IPEQ3ScOp9cAd3dC7JvDn,jazz,Mama Too Tight,Archie Shepp,0.718,0.675
3nuigRVfjSREzo7i4Af4tc,jazz,Hipster,Kristian Borring,0.322,0.377
1xicvSO4CJ2ymqYgpk7DFh,jazz,"Milestones (feat. John Coltrane, Cannonball Adderley, Red Garland, Paul Chambers & Philly Joe Jones)",Miles Davis,0.7,0.546
1pjATX7sbd6Y4jMVqIvzHk,jazz,Both Sides Now,Joni Mitchell,0.139,0.139
5P7QtBWllP1CQno3Bi834D,jazz,Dancing,Jack DeJohnette,0.631,0.66
2N11CsNEQfKdp2EAuGdYri,jazz,Bolivia,Various Artists,0.593,0.477
1ASqQDG45adRth1NuejqqG,jazz,What Is This Thing Called Love,Rebecca Ferguson,0.575,0.482
3rFzc8CLVDZ7OOtFa2jPYP,jazz,Moanin',Charles Mingus,0.583,0.476
6aQXP6ql5ko2Zipv3qIv1o,jazz,Nuclear War,Sun Ra,0.356,0.395
1P4XzKG2bldGbhg6EO1N23,jazz,The Red One,John Scofield,0.683,0.489
1GAJG25Z6KsqrSw6Bm3u7y,jazz,Blowing in the Wind,Arne Domnérus,0.428,0.0108
3t6IljIIvmKMM9xyPrVWYZ,jazz,Blessed Are the Bleak,The Ben Cox Band,0.47,0.515
1EliilR7zN8QLCO70fXfOR,jazz,A Beautiful Romance,Milt Jackson,0.244,0.0957
1N8rs8JCTO0J6itg8OV24o,jazz,April In Paris,Count Basie,0.359,0.437
7oB0QBEnGRIJjvlDc8YnM6,jazz,Rhapsody in Blue,George Gershwin,0.0771,0.184
0TYaiwJB9eLNew2VYxF6i8,jazz,The Flood,Various Artists,0.375,0.626
77u2aLfY8KGmMZIDy0RRns,jazz,Blues For Alice,Charlie Parker,0.777,0.525
66KGVAvafP68v1gBUXZ89H,k-pop,The Boys,Girls' Generation,0.923,0.941
3FEiRMP2H87EAyny5pcmWe,k-pop,Great Is Your Reward In Heaven,Steve Lamount Harrold,0.736,0.792
5dxgxQ11cPMCqXSy1AP0pI,k-pop,"기다려, 기다릴게 (Inst.)",소울레인,0.7,0.737
2gwwXQlCF94ZfO736AKuwt,k-pop,hair cut (feat. 천단비),JOYjin(조이진),0.509,0.461
7jfvCjknguTcaqe2ju1Li4,k-pop,헤어질까..,STi,0.617,0.444
3tVURloUbySZJdxd6eFXuT,k-pop,Spring Rain,Yiruma,0.131,0.148
5k4qqexTJhwQUjlREsqy9s,k-pop,Sunflower,Girls' Generation,0.448,0.774
6uSiEMvcddn8JJEes3Y0Ax,k-pop,Summer Season (여름안엔서 Part 2),정재민,0.619,0.913
6J4SJGJzFtOSHAk9smrsGe,k-pop,널 위해 부르는 이 노래,BoM,0.252,0.419
0ogSkV7NW7moe547WClrET,k-pop,Clap,Jay Park,0.58,0.914
5uE733Fv02kiMYEtsxOsiM,k-pop,Revelation Chapter 21,Steve Lamount Harrold,0.216,0.462
3hDPqGzO3MnoZPeWCXeoLU,k-pop,"Pray (feat. Molly. D, 두훈)",Young Jun,0.609,0.888
7ijlRAlJacgg88Sf9MyfDK,k-pop,그대가 없다고 해서.. 갑자기 내가 슬퍼지는 것은 아니다..,에반,0.0606,0.198
7uzSBQFXE98drAzMN6Jg5D,k-pop,잠실 귀요미,STi,0.647,0.537
6mObvBogGJSVqKOp8RNebE,k-pop,Love pop (Acoustic ver.),Shin Goeun,0.31,0.174
4DnPw4EevIVK6tf5YTzaDV,k-pop,Bad (나쁘다) [feat. Jinsil],Tablo,0.591,0.621
4dqqoaUdPszuC0LiN48D6X,k-pop,Someday We Will…,V.A,0.576,0.572
2kcAyV9jFqmd181mhUycVw,k-pop,너 없는 시간에 (inst.),스카이워커,0.333,0.717
6NVIBr27sZLk2rW3HOyblr,k-pop,새벽속으로의 외출,STi,0.457,0.533
4LZwI5tbb2T0MPDroqDQ8b,k-pop,When I Fall In Love,Yoon Han,0.306,0.29
61c9YeMizKgAAlo6WZo3lq,k-pop,Turn Off Your Phone,Jay Park,0.685,0.809
3f8vfKvzy8xKMItToo7lNy,k-pop,The Way We Were (feat. 써니 Sunny (Girls' Generation)),Miryo,0.434,0.732
2A0B7zfRrtfoZSz02iobP5,k-pop,I,Yiruma,0.151,0.163
2RoSlVnjO90wf2JGpw6Imo,k-pop,Classic,Verbal Jint,0.776,0.81
5gkYiXCisimvCNVtWk6eQi,k-pop,So Nice,V.A,0.688,0.794
6oyqUfOl7jTbOx8fdupEwp,k-pop,Chug Chug (Inst.),UMC/UW,0.46,0.785
2vsKYv31bouUQkGbToBRK3,k-pop,XYZ,Girls' Generation,0.802,0.913
0LcdTuKMS3kKME4OIoeAsM,k-pop,Recomecar (Once Again),Pudditorium,0.418,0.418
6qvhkKa5FNwPvNq7Vmqznc,k-pop,River Flows In You,Yiruma,0.107,0.247
5dTLoXzHmLlHddtpvh3h0v,k-pop,It Hurts (아파) [slow],2NE1,0.719,0.627
4sNIoV6ZB7st1JnjxMNDfv,k-pop,Im Turning It Over To You,Steve Lamount Harrold,0.263,0.382
6DmjdFSnP6asXWXTjkEhCP,k-pop,HIGH HIGH,GD&TOP,0.561,0.864
6OcyR4hDnIv7fwKF9Ev6h1,k-pop,Love Dust (사랑먼지),BIGBANG,0.627,0.776
5TEpJqAXwfCWBx7vw8mxg1,k-pop,Love Me,Yiruma,0.246,0.282
2XwJeuImERiuOKHq0e9tV6,k-pop,The Boys *Bring The Boys* - Teddy Riley Remix,Girls' Generation,0.88,0.897
1zJm17edwHjbRrUSVk5B5O,k-pop,사랑하다 말걸,더더 밴드(TheThE Band),0.749,0.72
66P1OXbpaQYFJiiYY1u1tW,k-pop,BABY GOOD NIGHT,GD&TOP,0.323,0.679
6ShM2L8NSn3OkJGCYuGxNb,k-pop,Missing U (박재범 댄스 Scene),V.A,0.459,0.199
0J3DXNGMAW5ZcspbCB6Is6,k-pop,Lollipop (Bonus Track) [BIGBANG & 2NE1],2NE1,0.0,0.0
5SdSajpI4mTB0ED2GScNAe,k-pop,나무토막,V.A,0.211,0.468
65EDxAEoIiVJ6VjJV7III9,k-pop,IMAGINATION,부부(Booboo),0.376,0.465
19uEyLqMJ5nGYvCwsGELQi,k-pop,사과,Pudditorium,0.198,0.284
0XhuBMHyIcor4DIyCxR79X,k-pop,Beer Bottle Baseball,Molly Maguires,0.766,0.762
1nxMTgcScZ7afh2wKdFM2B,k-pop,Romantic St.,Girls' Generation,0.328,0.565
70KCLkOz3p2iRe6Zs9YVnW,k-pop,벨이 울리면,lalasweet,0.162,0.361
4TsqIJ77lRM1eVhLuREN6j,k-pop,그린 토마토,더 키친(The Kitchen),0.291,0.529
7dubssqTZ92HzRAEUSIEpF,k-pop,The Senior (老將),BILL STAX,0.194,0.673
02VLytaQGy2dugHnltyg1x,k-pop,Chug Chug (Dirty) (Feat. D. Theo of Soul Dive),UMC/UW,0.596,0.954
5CNUrNLvTiHqXus3XGzCVz,k-pop,My J,Girls' Generation,0.864,0.853
55mDRm5Q6KCrvpPIxZrGBo,k-pop,연애의 온도,김태성,0.0938,0.167
1ixJzrovXOvEzT0EbI1dOv,k-pop,Try to Follow Me (날 따라 해봐요),2NE1,0.785,0.917
5SNRvUCDsuFtMFUKwZsl0O,k-pop,노트북 (Notebook)(Inst.),8Eight,0.553,0.73
6XXuR2UHRCDQNyB4Ny5rUK,k-pop,Romance is All Around,V.A,0.768,0.497
5kAPGuS9zG9SreLjgxjuBB,k-pop,Still Alive,BIGBANG,0.652,0.929
61Xu04ijZgZS7Np84nHZhq,k-pop,Brother And Sister,G.NA,0.882,0.871
7wzI0Qg7T0VVrJ8dMGSXAU,k-pop,네가 없으면 (inst.),The ForM Project,0.578,0.815
0GMAmEQvDJ7aSsQ3s0YP9u,k-pop,U&I,BTOB,0.658,0.554
38ieVc88O6Wznw3NxXhE78,k-pop,You Got Me,STi,0.582,0.556
6EzmfXEatFoqBGFva7hXha,k-pop,Slick 60,Molly Maguires,0.845,0.878
2I6gvh4bVBN5Anp7xt7s2N,k-pop,Cafe,BIGBANG,0.754,0.758
3kUJIzZw2MWVDCCTZriPLh,k-pop,행복의 나라로 (Sad ver.),Han Dae Su,0.242,0.45
24eEaxNVvDFt1EFqGu6tn7,k-pop,Shoelaces,고정인,0.267,0.184
5lumW5UBX2iOFPmAIwminV,k-pop,LADY,마마레이디(MAMALADY),0.0957,0.277
7toDG9fohnjU2y2tbg9teG,k-pop,회상,V.A,0.737,0.762
3ev8mLuNKLLtCmrOLVcexO,k-pop,via dolorosa (고난의 길),JOYjin(조이진),0.284,0.221
1qJ6HHAlajckYox9OghTHb,k-pop,HOOT,Girls' Generation,0.925,0.977
2vZE8e6ZwMrmrzQgb5ICV6,k-pop,제이니 (Janie),lady Jane,0.784,0.781
5fitgpnsaG5bmOS1pkwrLY,k-pop,Crazy Feel Tonight,제이심포니,0.808,0.949
5sENIezPJskgqrn8lHL40z,k-pop,저남자가 내꺼 였으면,Hwaii,0.38,0.528
7ETF6i7OdQangmvaB68nG8,k-pop,Girl Friend,Jay Park,0.561,0.803
6uXrjiWj3bUzstZPrz8o9Y,k-pop,Fantastic Baby,BIGBANG,0.556,0.837
7ogxXoluKOYJ9MZkJ42P7z,k-pop,My Girl,BTOB,0.875,0.78
3cOoVzcIFla7bxBPPWEDUj,k-pop,Tears On Love,Yiruma,0.219,0.149
6rk3wcZdX2HwAjC0PHeOQw,k-pop,Trace (출처) [Scratch By DJ Tukutz],Tablo,0.388,0.793
0d6l0I9onzJJcEEAoSv30O,k-pop,MR. TAXI (Original Title : Mr. Taxi),Girls' Generation,0.889,0.928
14AVYbVmDFoPtR1W0UVoZs,k-pop,Somebody to Love,BIGBANG,0.78,0.879
5ho7Qp4IDMane2OugQYeWN,k-pop,Star,Jay Park,0.118,0.612
7gqCHhkEJ2svqOFGa98bJs,k-pop,달 그림자,김태성,0.141,0.244
5za4GYznMYYVink55gsAJE,k-pop,기억하지 않으려 한다. (추억이 되지 못한 기억.),에반,0.366,0.497
1b39rvlQ0HfhGkh7psg0gf,k-pop,사랑한다,Sunny Hill,0.631,0.825
7DDIcjVzAXJqgH6AdItsyr,k-pop,I'm missing you (보고 싶다),Various Artists,0.0988,0.322
1BaynIPaSI5FdIOfwXFEmf,k-pop,Time,조성민,0.115,0.555
2fVmlvRCq2GSnEsjIAkEzC,k-pop,Stupid Liar,BIGBANG,0.508,0.801
38uWN0pSoLxQfyssBf6Opc,k-pop,꿈의 파편,더더 밴드(TheThE Band),0.239,0.626
6BaZmJzvAtXx72MjSHSlbf,k-pop,MR. TAXI (Original Title : Mr. Taxi),Girls' Generation,0.884,0.938
5QtPbMEZT9kWyNyRZdGYfe,k-pop,Upper Stratus,Molly Maguires,0.918,0.842
3s73EEL17rTB6Y0mYlhrIl,k-pop,달그림자 (Inst.),김태성,0.133,0.2
6fRFi7etzHqw1RTwqfHDgf,k-pop,Journey,Yiruma,0.197,0.136
6OXGOPTkliS1sSENocT5l4,k-pop,I Wanna Clap I Wanna Dance,Doz,0.539,0.965
5D1StG1rjvPjixCnVZR5HG,k-pop,Say Yes,Girls' Generation,0.86,0.896
0ccTWdaRyyzFkkZEi0BuXL,k-pop,답답,자우림 (Jaurim),0.925,0.782
3aIigJIiEvJqiixDxSjG7S,k-pop,Miss Pretty,Basick & Kim Saehangil,0.646,0.723
6k4RVGs0AK7vrNprwbLCvh,k-pop,Love Treatment (feat. 언터처블),lady Jane,0.86,0.651
3Jfstvgm1SLE2IgoWoOHt8,k-pop,I Don't Care (Reggae Mix),2NE1,0.509,0.619
25b5YfUEC785nlZO0wPl22,k-pop,What Can I Do (어쩌라고),BIGBANG,0.602,0.945
5tCCOdizFQP5xqwvJ3pGtC,k-pop,잠시 (Just For A While),Yiruma,0.189,0.128
467ZFgnPyqTxpxdCt1SYwO,k-pop,Paris,Yoon Han,0.133,0.137
